company,source,review_text,rating,review_date,scraped_at,sentiment,true_sentiment,month
Carefood,yandex,Столовка с большим ассортиментом. Зато демократичные цены!,4,2025-09-14,2026-01-21 21:50:00,positive,positive,2025-09
Carefood,yandex,"Большой выбор товаров, много продукции, которую трудно найти в городе, выпечка свежая, ассортимент огромный, можно перекусить на месте, персонал вежливый, много касс",5,2022-12-19,2026-01-21 21:50:00,positive,positive,2022-12
Carefood,yandex,"Магазин с огромным разнообразием товаров. Несколько видов уксусной эссенции к примеру, соусы, косметика. Имеется в продаже вкусный хлеб собственного производства.",5,2022-11-27,2026-01-21 21:50:00,neutral,positive,2022-11
Carefood,yandex,"Отличный супермаркет. Есть продукты, которых нет в Магнуме или Смоле. Цены не много выше, но когда хочется чего то не обычного, там можно найти. Рядом большая кулинария.",5,2023-08-08,2026-01-21 21:50:00,positive,positive,2023-08
Carefood,yandex,"Хороший супермаркет. Доступные цены. Отзывчивый персонал. Необходимый ассортимент. Доступность, есть где припарковать машину. Хорошее, современное оформление.",5,2022-06-15,2026-01-21 21:50:00,positive,positive,2022-06
Carefood,yandex,"Есть много чего, чего нет в обычных супермаркетах, но закрываются и всех выгоняют за пол часа до закрытия. + Выходит дороговато",4,2023-06-30,2026-01-21 21:50:00,negative,positive,2023-06
Carefood,yandex,"Такого изобилия ассортимента любого товара я не видел нигде в нашем городе!)) И в отличие от других Супермаркетов где работники не знают где что лежит... в Carefood, все очень привет",5,2021-11-18,2026-01-21 21:50:00,positive,positive,2021-11
Carefood,yandex,"Мой любимый отдел здорового питания. Всегда приобретают крупы, полезные сладости и десерты. В целом в магазине огромная линейка товаров.",5,2023-11-21,2026-01-21 21:50:00,positive,positive,2023-11
Carefood,yandex,"Персонал, ну скажу не везде хорош...Очень чисто, выбор товаров не плохой, бывают хорошие акции, ну в целом на любителя...",3,2024-03-10,2026-01-21 21:50:00,positive,neutral,2024-03
Carefood,yandex,"Большой магазин, выбор ассортимента очень большой. Очень удобно , пришел в один магазин и там всё есть . Рекомендую посетить этот магазин.",5,2024-04-01,2026-01-21 21:50:00,positive,positive,2024-04
Carefood,yandex,Очень огромный Магазин Много таких товаров что нет в обычном магазине Есть хорошие скидки Просто пройтись по Карфуд занимает много времени Кулинария Казан очень хорошая,5,2025-05-28,2026-01-21 21:50:00,neutral,positive,2025-05
Carefood,yandex,Есть некоторые продукты что не найти в других магазинах. Например тесто для пахлавы Фило. Очень нравится персонал который вежливо тебя консультирует.,5,2022-01-31,2026-01-21 21:50:00,positive,positive,2022-01
Carefood,yandex,"Отличный гипер продуктовый, шикарный ассортимент.",5,2025-07-27,2026-01-21 21:50:00,positive,positive,2025-07
Carefood,yandex,"ТЦ гранд парк классный,удобный, парковка свободна... нашла для себя отдел очень с гуманными ценами всем рекомендую магазин in bazar в 9- блок.",5,2023-11-18,2026-01-21 21:50:00,positive,positive,2023-11
Carefood,yandex,"Доброго дня суток, что я могу сказать цены немного завышены и самое главное электронные ячейки для вещей их много но половина не работает,а те что есть постоянно их не хватает",3,2024-02-16,2026-01-21 21:50:00,negative,neutral,2024-02
Carefood,yandex,"Ассортимент отличается от других супермаркетов, есть товары, которых не найти в том же магнуме. Хотя в целом в Carefood немного подороже",4,2024-03-28,2026-01-21 21:50:00,negative,positive,2024-03
Carefood,yandex,"Очень люблю этот супермаркет. Всегда идеальная чистота, прекрасный ассортимент и всегда свежие продукты!",5,2023-10-12,2026-01-21 21:50:00,positive,positive,2023-10
Carefood,yandex,"Очень нравится этот магазин. Постоянно ездим туда закупаться. Выбор большой всего, цены , как везде. Чистый просторный магазин.",5,2023-01-16,2026-01-21 21:50:00,positive,positive,2023-01
Carefood,yandex,"Понравился магазин, большой, но маловат ассортимент и цены средние скорее по городу. Очень понравился техотдел с готовой едой, выпечкой. Особенно баурсаки.",4,2022-11-05,2026-01-21 21:50:00,positive,positive,2022-11
Carefood,yandex,Большой выбор всего кроме овощей. Езжу сюда каждую неделю. Качество продуктов отличное. Кажется цены ниже чем в магнуме.,4,2023-05-07,2026-01-21 21:50:00,positive,positive,2023-05
Carefood,yandex,"Самый лучший, огромный ассортимент, акции, чистый, теплый гипермаркет. Вежливые сотрудники.",5,2024-02-17,2026-01-21 21:50:00,positive,positive,2024-02
Carefood,yandex,"Огромный ассортимент товара, импорт и местный производитель. Великолепный мясной отдел (лучше в Алматы не…)",5,2022-01-24,2026-01-21 21:50:00,neutral,positive,2022-01
Carefood,yandex,"Самый лучший гипермаркет. Там все свежие продукты и много выбора. Цены чуть выше чем магнум, но оно того стоит. Бауырсаки готовят даже на месте. Горячая вкусная.",5,2021-02-03,2026-01-21 21:50:00,positive,positive,2021-02
Carefood,yandex,"Отличный магазин, огромный ассортимент товаров, пока весь обойдёшь устанешь😁для животных тоже очень много что можно подобрать",5,2024-07-17,2026-01-21 21:50:00,positive,positive,2024-07
Carefood,yandex,МЕРЗКОЕ ОБСЛУЖИВАНИЕ НА КАССЕ!!! 26 декабря 2025г в 12.23. купил шоколадное ассорти взял новогодний пакет... разговор со мной стал…,1,2025-12-26,2026-01-21 21:50:00,negative,negative,2025-12
Carefood,yandex,"Очень хороший магазин, практически все в нем есть.Для домашних питомцев,краска для волос обычная и профессиональная,хлебобулочная рядом",5,2023-06-15,2026-01-21 21:50:00,positive,positive,2023-06
Carefood,yandex,"Все свежее и лучшее ,найдешь все что надо и для дома кухни,свежие овощи и фрукты,молочка ,даже для животных👍👍👍",5,2023-10-11,2026-01-21 21:50:00,positive,positive,2023-10
Carefood,yandex,"Большой магазин, большой ассортимент, но есть довольно не все продукты которые хотелось бы преобрести, больше преобладают дорогие. Часто перемещают товар.",3,2020-11-01,2026-01-21 21:50:00,negative,neutral,2020-11
Carefood,yandex,Огромный выбор товаров! Отдельная зона для кулинарии. Много островов с тематическими товарами! Очень грамотно расположены витрины! Быстрое обслуживание.,5,2021-09-27,2026-01-21 21:50:00,positive,positive,2021-09
Carefood,yandex,Вероятно лучший супермаркет в Алмате. Очень широкой ассортимент продукции. Четкие категории товаров.,5,2022-08-30,2026-01-21 21:50:00,positive,positive,2022-08
Carefood,yandex,"Широкий ассортимент, хорошие цены. Есть кулинария, отдел с продукцией для ПП. Было бы хорошо, если бы кассы располагалась с обеих сторон.",5,2022-06-29,2026-01-21 21:50:00,positive,positive,2022-06
Carefood,yandex,Классный супермаркет. Выбор хороший. Товар классный. Атмосфера приятная. Мне все понравилось.,5,2024-03-27,2026-01-21 21:50:00,positive,positive,2024-03
Carefood,yandex,"Огромный выбор товара, но по сравнению с магнумом дороговат стал. Раньше расположение было лучше и удобнее, после того как переместили не очень.",3,2021-09-08,2026-01-21 21:50:00,neutral,neutral,2021-09
Carefood,yandex,"Отличный магазин, полный порядок товаров, большой выбор свежей продукции",5,2024-06-28,2026-01-21 21:50:00,positive,positive,2024-06
Carefood,yandex,"Открылся как магазин товаров произведенных в Казахчтане, однако цены выше чем везде.. больше не ходим",2,2025-06-22,2026-01-21 21:50:00,negative,negative,2025-06
Carefood,yandex,"Ассортимент огромен, но цены, просто космос. Мясной отдел печальный. Персонала в зале нет. Интернет отсутствует.",2,2022-06-19,2026-01-21 21:50:00,negative,negative,2022-06
Carefood,yandex,"Отличный магазин, бошьшой выбор, всегда чисто, печально только то что больше нет мясного отдела со свежим мясом, раньше был, мясо там брал всегда, а щяс нет.",4,2022-11-04,2026-01-21 21:50:00,negative,positive,2022-11
Carefood,yandex,По возможности стараюсь посетить магазин. Приобретают продукты питания и личной гигиены. Качество отличное. Цены приемлемые. Персонал приветливый.,5,2022-08-16,2026-01-21 21:50:00,positive,positive,2022-08
Carefood,yandex,"Большой выбор товаров, всегда свежая зелень.",5,2024-11-13,2026-01-21 21:50:00,neutral,positive,2024-11
Carefood,yandex,"Большой, удобный, чистый, приятная музыка, самый огромный ассортимент товаров и продуктов. Шикарная кулинария. И цены приемлемые.",5,2021-05-23,2026-01-21 21:50:00,positive,positive,2021-05
Carefood,yandex,"Не продуманно устроены кассы, зайдешь с самого популярного входа и будешь плутать в поисках заветной кассы. некоторые товары расставлены в перемешку.",3,2022-06-28,2026-01-21 21:50:00,neutral,neutral,2022-06
Carefood,yandex,"Отличный супермаркет. Очень часто там закупаюсь. Цены конечно не дешёвые,но ассортиментом берёт. Всегда найдётся то ,что ищешь и на выбор.",5,2024-01-14,2026-01-21 21:50:00,positive,positive,2024-01
Carefood,yandex,"Выбор достаточно большой, там есть почти все, качество товара вроде нормальное, персонал отзывчивый",5,2023-07-03,2026-01-21 21:50:00,positive,positive,2023-07
Carefood,yandex,"Очень хороший гипермаркет, в котором есть не только продукты питания, но и много товаров для дома (посуда, канцтовары, коврики). Рекомендую!",5,2023-01-10,2026-01-21 21:50:00,positive,positive,2023-01
Carefood,yandex,"Продуктовый гипермаркет наслаждаюсь эстетикой и освещение магазина. Яркий интерьер магазина, просторный, на привлаках найдешь любой товар.",5,2024-02-25,2026-01-21 21:50:00,positive,positive,2024-02
Carefood,yandex,"Цены для среднего класса . Выпечки вкусные и свежие. Чисто. Захожу с сыном , глаза разбегаются , но цены от многих товаров кусаются",5,2022-01-13,2026-01-21 21:50:00,neutral,positive,2022-01
Carefood,yandex,Все товары которые ищете можете тут найти в отличном качестве и свежие,5,2024-11-29,2026-01-21 21:50:00,neutral,positive,2024-11
Carefood,yandex,"Очень нравится ассортимент товаров, особенно молочной продукции и сыров. Всегда можно найти что-то необычное, чего нет в сетевых магазинах.",5,2023-12-21,2026-01-21 21:53:00,positive,positive,2023-12
Carefood,yandex,"Хороший магазин, но парковка в выходные дни — это просто квест. Сам гипермаркет просторный, внутри ориентироваться легко.",4,2024-04-14,2026-01-21 21:53:00,positive,positive,2024-04
Carefood,yandex,"Всегда свежая выпечка и очень вкусные баурсаки! Заходим сюда специально за ними. Цены выше среднего, но качество соответствует.",5,2024-01-10,2026-01-21 21:53:00,positive,positive,2024-01
Carefood,yandex,"Магазин неплохой, но очень часто не работают сканеры цен в зале. Приходится идти на кассу, чтобы узнать стоимость, что крайне неудобно.",3,2023-11-05,2026-01-21 21:53:00,neutral,neutral,2023-11
Carefood,yandex,"Огромный выбор бытовой химии и товаров для дома. Нашла здесь японские порошки, которые раньше заказывала только через интернет.",5,2024-02-28,2026-01-21 21:53:00,neutral,positive,2024-02
Carefood,yandex,Цены на фрукты и овощи сильно завышены. В остальном — отличный гипермаркет с вежливым персоналом и быстрыми кассами.,4,2023-09-17,2026-01-21 21:53:00,positive,positive,2023-09
Carefood,yandex,"Люблю этот магазин за чистоту и порядок. Полки всегда полные, просрочка не попадалась ни разу за год посещений.",5,2024-05-12,2026-01-21 21:53:00,positive,positive,2024-05
Carefood,yandex,"В отделе кулинарии купила салат, оказался несвежим. Очень разочарована, так как раньше доверяла качеству готовой еды в Carefood.",2,2023-08-30,2026-01-21 21:53:00,negative,negative,2023-08
Carefood,yandex,"Самый лучший мясной отдел в этом районе. Мясо всегда свежее, рубщики аккуратные, могут подготовить любой кусок по просьбе.",5,2024-03-22,2026-01-21 21:53:00,positive,positive,2024-03
Carefood,yandex,"Удобно, что магазин находится внутри Гранд Парка. Можно совместить шопинг с покупкой продуктов. Ассортимент впечатляет.",5,2024-06-01,2026-01-21 21:53:00,positive,positive,2024-06
Carefood,yandex,"Персонал в зале не всегда знает, где лежит товар. Просила помочь найти соевое молоко, водили по трем разным отделам.",3,2023-10-15,2026-01-21 21:53:00,positive,neutral,2023-10
Carefood,yandex,"Шикарный выбор чая и кофе. Есть редкие сорта, которые отлично подходят на подарок. Цены адекватные для такого уровня.",5,2024-01-25,2026-01-21 21:53:00,positive,positive,2024-01
Carefood,yandex,"Часто бывают проблемы с интернетом внутри магазина, невозможно зайти в банковское приложение для оплаты. Сделайте что-нибудь с Wi-Fi.",3,2024-04-05,2026-01-21 21:53:00,neutral,neutral,2024-04
Carefood,yandex,"Очень радует отдел для веганов. Много видов тофу, растительного мяса и полезных сладостей без сахара. Для Алматы это редкость.",5,2023-12-08,2026-01-21 21:53:00,positive,positive,2023-12
Carefood,yandex,"Магазин стал дороже, чем был при открытии. Акций мало, а базовые продукты стоят на 15-20% дороже, чем в соседних супермаркетах.",3,2024-02-14,2026-01-21 21:53:00,negative,neutral,2024-02
Carefood,yandex,"Прекрасный интерьер и освещение. В магазине приятно находиться, нет ощущения склада. Кассиры всегда здороваются и работают быстро.",5,2024-05-20,2026-01-21 21:53:00,positive,positive,2024-05
Carefood,yandex,"Заказывала доставку через приложение. Привезли всё вовремя, пакеты аккуратно упакованы, овощи выбрали как для себя. Спасибо!",5,2024-03-10,2026-01-21 21:53:00,positive,positive,2024-03
Carefood,yandex,"Не понравился рыбный отдел. Выбор небольшой, а запах стоит такой, что хочется быстрее уйти. В остальном претензий нет.",3,2023-11-28,2026-01-21 21:53:00,neutral,neutral,2023-11
Carefood,yandex,"Отличный выбор детского питания. Есть даже те марки, которые сложно найти в аптеках. И подгузники часто по хорошим скидкам.",5,2024-06-15,2026-01-21 21:53:00,positive,positive,2024-06
Carefood,yandex,"Магазин огромный, но навигация хромает. Повесьте побольше указателей сверху, а то кружишь по залу в поисках круп.",4,2023-09-02,2026-01-21 21:53:00,neutral,positive,2023-09
Carefood,yandex,Самые вкусные торты собственного производства! На каждый праздник берем только здесь. Всегда натуральные ингредиенты.,5,2024-01-05,2026-01-21 21:53:00,positive,positive,2024-01
Carefood,yandex,"Вчера столкнулась с хамством охранника на входе. Настроение было испорчено на весь вечер. Магазин хороший, но кадры нужно подбирать лучше.",2,2024-05-27,2026-01-21 21:53:00,positive,negative,2024-05
Carefood,yandex,"Огромное спасибо за отдел здорового питания! Беру здесь семена чиа, киноа и амарант. Качество всегда на высоте.",5,2023-10-22,2026-01-21 21:53:00,positive,positive,2023-10
Carefood,yandex,"Цены на алкоголь выше, чем в специализированных магазинах, но выбор вина очень достойный. Есть интересные позиции из Нового Света.",4,2024-02-01,2026-01-21 21:53:00,positive,positive,2024-02
Carefood,yandex,"В отделе кулинарии всегда очереди. Приходится стоять по 15 минут, чтобы купить просто хлеб. Нужно больше персонала на раздачу.",3,2023-12-14,2026-01-21 21:53:00,neutral,neutral,2023-12
Carefood,yandex,"Люблю Carefood за уникальные товары из Европы и Азии. Здесь можно найти то, что привозишь обычно из отпуска.",5,2024-04-22,2026-01-21 21:53:00,neutral,positive,2024-04
Carefood,yandex,"Магазин чистый, проходы широкие, с коляской гулять одно удовольствие. Персонал вежливый и всегда помогает.",5,2023-11-10,2026-01-21 21:53:00,positive,positive,2023-11
Carefood,yandex,"Купила молоко, дома открыла — оно скисшее, хотя срок годности в норме. Видимо, нарушены условия хранения в магазине.",2,2024-03-05,2026-01-21 21:53:00,negative,negative,2024-03
Carefood,yandex,Большой выбор посуды и кухонной утвари. Купила здесь отличный набор сковородок по акции. Очень довольна покупкой.,5,2024-01-30,2026-01-21 21:53:00,positive,positive,2024-01
Carefood,yandex,"В вечернее время работает мало касс, собираются огромные очереди. Приходится ждать подолгу, что смазывает общее впечатление.",3,2023-08-15,2026-01-21 21:53:00,neutral,neutral,2023-08
Carefood,yandex,"Хороший магазин, всё свежее. Цены на некоторые позиции кусаются, но за качество готов платить. Рекомендую этот гипермаркет.",5,2024-06-10,2026-01-21 21:53:00,positive,positive,2024-06
Carefood,yandex,"Постоянно покупаем здесь корм для кошек. Ассортимент в зооотделе лучше, чем во многих специализированных магазинах города.",5,2023-12-29,2026-01-21 21:53:00,neutral,positive,2023-12
Carefood,yandex,"Неудобно, что кассы только с одной стороны. Если зашел за водой и хлебом, приходится обходить весь этот лабиринт.",3,2024-02-20,2026-01-21 21:53:00,negative,neutral,2024-02
Carefood,yandex,"Отличная кулинария! Плов и манты просто как домашние. Часто берем на ужин, когда некогда готовить.",5,2024-04-30,2026-01-21 21:53:00,positive,positive,2024-04
Carefood,yandex,"Магазин для тех, кто ценит качество и готов за него переплачивать. Выбор сыров и мясных деликатесов — лучший в городе.",5,2023-10-05,2026-01-21 21:53:00,positive,positive,2023-10
Carefood,yandex,"Очень много людей в выходные, суета и шум. Стараюсь приходить в будни утром, тогда покупки проходят в удовольствие.",4,2024-01-18,2026-01-21 21:53:00,positive,positive,2024-01
Carefood,yandex,"Продавцы в отделе косметики очень навязчивые. Хотела просто посмотреть крем, в итоге 10 минут слушала лекцию о бренде.",2,2023-09-25,2026-01-21 21:53:00,neutral,negative,2023-09
Carefood,yandex,"Всегда нахожу здесь свежую зелень: руккола, шпинат, базилик — всё в отличном состоянии, а не завядшее, как в других местах.",5,2024-05-08,2026-01-21 21:53:00,neutral,positive,2024-05
Carefood,yandex,"Цены на замороженные продукты выше среднего, но выбор рыбы и морепродуктов действительно впечатляет.",4,2024-03-15,2026-01-21 21:53:00,positive,positive,2024-03
Carefood,yandex,"Магазин отличный, но система бонусов непонятная. Копишь их, а списать можно только на определенные товары.",3,2023-11-20,2026-01-21 21:53:00,neutral,neutral,2023-11
Carefood,yandex,"Огромный выбор косметики и парфюмерии. Нашла здесь свой любимый корейский бренд, который обычно заказываю онлайн.",5,2024-02-12,2026-01-21 21:53:00,neutral,positive,2024-02
Carefood,yandex,В магазине всегда комфортная температура — не слишком холодно летом и тепло зимой. Приятно совершать покупки.,5,2024-06-25,2026-01-21 21:53:00,positive,positive,2024-06
Carefood,yandex,"Купили арбуз, оказался гнилым внутри. Принесли обратно — деньги вернули без лишних вопросов, что радует. Сервис на уровне.",4,2023-08-20,2026-01-21 21:53:00,negative,positive,2023-08
Carefood,yandex,"Лучший выбор орехов и сухофруктов. Всё чистое, аккуратно расфасовано, нет пыли и мусора в упаковках.",5,2024-01-22,2026-01-21 21:53:00,positive,positive,2024-01
Carefood,yandex,"Кассы самообслуживания часто глючат, приходится звать помощника. Теряется весь смысл быстрого прохода.",3,2024-04-10,2026-01-21 21:53:00,neutral,neutral,2024-04
Carefood,yandex,Обожаю отдел с цветами! Всегда свежие букеты и очень красивые комнатные растения. Купила здесь отличную орхидею.,5,2023-12-05,2026-01-21 21:53:00,positive,positive,2023-12
Carefood,yandex,"Магазин хороший, но цены на обычную воду в два раза выше, чем на улице. Это перебор, я считаю.",2,2024-05-15,2026-01-21 21:53:00,positive,negative,2024-05
Carefood,yandex,Большой выбор соусов и приправ со всего мира. Нашла даже настоящую пасту карри. Теперь за специями только сюда.,5,2024-03-28,2026-01-21 21:53:00,neutral,positive,2024-03
Carefood,yandex,"В отделе выпечки работают очень милые женщины. Всегда посоветуют, что самое свежее и вкусное сегодня.",5,2023-11-12,2026-01-21 21:53:00,positive,positive,2023-11
Carefood,yandex,"Магазин огромный, ноги устают его обходить. Но зато ассортимент такой, что точно найдешь всё по списку.",4,2024-02-05,2026-01-21 21:53:00,negative,positive,2024-02
Carefood,yandex,"Очень нравится раздел с готовыми завтраками и мюсли. Много вариантов без сахара и глютена. Здорово, что думаете о покупателях.",5,2024-06-05,2026-01-21 21:53:00,positive,positive,2024-06
Carefood,yandex,"Ценники иногда не соответствуют реальности. На полке одна цена, на кассе — другая. Будьте внимательны при проверке чека.",2,2023-09-10,2026-01-21 21:53:00,negative,negative,2023-09
Carefood,yandex,"Отличный выбор масла: оливковое, льняное, кокосовое — на любой вкус и кошелек. Качество продукции радует.",5,2024-01-15,2026-01-21 21:53:00,positive,positive,2024-01
Carefood,yandex,"В магазине чисто, но в туалетах ТРЦ рядом с гипермаркетом часто грязно. Сам Carefood внутри идеален.",4,2024-05-02,2026-01-21 21:53:00,neutral,positive,2024-05
Carefood,yandex,Покупаем здесь свежую рыбу каждую неделю. Всегда хороший выбор сибаса и дорадо. Продавцы чистят рыбу на месте бесплатно.,5,2023-12-18,2026-01-21 21:53:00,positive,positive,2023-12
Carefood,yandex,"Мало корзинок для покупок на входе. Приходится брать огромную тележку, даже если зашел за пачкой печенья.",3,2024-04-18,2026-01-21 21:53:00,neutral,neutral,2024-04
Carefood,yandex,Самый вкусный хлеб в городе! Особенно бездрожжевой и с семечками. Спасибо пекарям за их труд.,5,2024-03-01,2026-01-21 21:53:00,neutral,positive,2024-03
Carefood,yandex,"Удобная бонусная программа. Часто приходят уведомления о персональных скидках на любимые товары. Мелочь, а приятно.",5,2023-11-25,2026-01-21 21:53:00,positive,positive,2023-11
Carefood,yandex,"Цены на яйца и молоко выше, чем в Магнуме. Если нужно сэкономить, то лучше идти в другие сети.",3,2024-02-25,2026-01-21 21:53:00,negative,neutral,2024-02
Carefood,yandex,"Очень вежливые охранники, всегда помогут с тележкой или подскажут, где находится нужный отдел. Редкий сервис.",5,2024-06-18,2026-01-21 21:53:00,positive,positive,2024-06
Carefood,yandex,"В отделе заморозки часто лежит снег на упаковках. Видимо, холодильники работают неправильно или их долго не чистили.",2,2023-08-28,2026-01-21 21:53:00,neutral,negative,2023-08
Carefood,yandex,"Огромный выбор макаронных изделий из Италии. Вкус совсем другой, чем у наших местных. Советую попробовать.",5,2024-01-12,2026-01-21 21:53:00,neutral,positive,2024-01
Carefood,yandex,Магазин для гурманов. Нашла здесь трюфельное масло и каперсы по нормальной цене. Ассортимент — супер!,5,2024-05-10,2026-01-21 21:53:00,positive,positive,2024-05
Carefood,yandex,"Парковка платная, что немного раздражает, если заскочил на 5 минут. Сам магазин отличный, вопросов нет.",4,2023-10-30,2026-01-21 21:53:00,positive,positive,2023-10
Carefood,yandex,"Часто покупаем здесь мясо на шашлык. Маринад всегда вкусный, мясо мягкое и свежее. Друзья всегда спрашивают, где брали.",5,2024-04-25,2026-01-21 21:53:00,neutral,positive,2024-04
Carefood,yandex,В магазине очень шумно из-за постоянной рекламы по громкоговорителю. Голова начинает болеть через 15 минут.,2,2023-12-10,2026-01-21 21:53:00,positive,negative,2023-12
Carefood,yandex,Лучшее место для покупки подарков в последний момент. Всегда можно собрать корзину из деликатесов или купить хороший набор косметики.,5,2024-03-20,2026-01-21 21:53:00,neutral,positive,2024-03
Carefood,yandex,"Цены кусаются, но зато здесь нет толкучки и очередей, как в более дешевых магазинах. Комфорт стоит денег.",4,2023-11-02,2026-01-21 21:53:00,positive,positive,2023-11
Carefood,yandex,"Огромный выбор соков и напитков. Нашла редкие вкусы, которые раньше видела только за границей. Здорово!",5,2024-02-08,2026-01-21 21:53:00,positive,positive,2024-02
Carefood,yandex,"Магазин неплохой, но овощи часто лежат вялые. Особенно это касается огурцов и помидоров. Нужно лучше следить за витриной.",3,2024-06-22,2026-01-21 21:53:00,neutral,neutral,2024-06
Carefood,yandex,"Прекрасный выбор сыров. Есть и мягкие, и твердые, и с плесенью. Продавцы дают пробовать, если попросишь.",5,2023-09-05,2026-01-21 21:53:00,negative,positive,2023-09
Carefood,yandex,"Удобное расположение в Гранд Парке. После кино всегда заходим за продуктами. Всё устраивает, рекомендую.",5,2024-01-28,2026-01-21 21:53:00,positive,positive,2024-01
Carefood,yandex,"Не понравилась работа кассира — швыряла продукты в пакет, в итоге помяла хлеб. Нужно бережнее относиться к чужим покупкам.",2,2024-05-18,2026-01-21 21:53:00,neutral,negative,2024-05
Carefood,yandex,"Шикарный отдел с готовой едой. Всегда свежее, выбор блюд огромный: от супов до десертов. Очень выручает.",5,2024-03-12,2026-01-21 21:53:00,positive,positive,2024-03
Carefood,yandex,"Магазин очень большой, легко заблудиться. Но сотрудники всегда готовы подсказать дорогу к нужному отделу.",4,2023-12-25,2026-01-21 21:53:00,positive,positive,2023-12
Carefood,yandex,Обожаю местную кондитерскую! Макаруны здесь почти как в Париже. Очень нежные и вкусные.,5,2024-02-18,2026-01-21 21:53:00,neutral,positive,2024-02
Carefood,yandex,"Мало касс работает в утренние часы. Приходится ждать, пока кассир придет на место. Не очень оперативно.",3,2024-06-08,2026-01-21 21:53:00,neutral,neutral,2024-06
Carefood,yandex,"Отличный выбор бытовой химии, есть эко-бренды, которые не вредят природе. Для меня это важно.",5,2023-10-12,2026-01-21 21:53:00,positive,positive,2023-10
Carefood,yandex,Цены на импортные товары сильно выросли за последний месяц. Скоро Carefood станет магазином только для элиты.,3,2024-04-02,2026-01-21 21:53:00,negative,neutral,2024-04
Carefood,yandex,"В магазине всегда очень светло и чисто. Полы моют постоянно, витрины блестят. Приятно покупать продукты в такой обстановке.",5,2024-03-05,2026-01-21 21:53:00,positive,positive,2024-03
Carefood,yandex,"Купила здесь очень вкусные креветки по акции. Качество отличное, льда почти не было. Буду брать еще.",5,2023-11-28,2026-01-21 21:53:00,positive,positive,2023-11
Carefood,yandex,"Персонал в зале иногда игнорирует вопросы покупателей. Стояла пять минут ждала, пока освободится консультант, в итоге ушла ни с чем.",2,2024-01-20,2026-01-21 21:53:00,negative,negative,2024-01
Carefood,yandex,"Самый лучший выбор шоколада в Алматы. Есть плитки из Бельгии, Швейцарии и даже Франции. Настоящий рай для сладкоежек.",5,2024-05-25,2026-01-21 21:53:00,positive,positive,2024-05
Carefood,yandex,"Удобно, что есть кассы самообслуживания. Если покупок немного, можно проскочить очень быстро без очередей.",5,2023-09-18,2026-01-21 21:53:00,positive,positive,2023-09
Carefood,yandex,"Магазин хороший, но не хватает нормальных указателей. Каждый раз ищу отдел с яйцами как в первый раз.",3,2024-02-28,2026-01-21 21:53:00,neutral,neutral,2024-02
Carefood,yandex,"Всегда свежий творог и сметана от местных фермеров. Качество гораздо лучше, чем у магазинных брендов в пачках.",5,2024-06-12,2026-01-21 21:53:00,neutral,positive,2024-06
Carefood,yandex,Цены на оливковое масло просто заоблачные. В других местах можно найти то же самое в полтора раза дешевле.,2,2023-12-01,2026-01-21 21:53:00,negative,negative,2023-12
Carefood,yandex,Огромное спасибо за выбор товаров для диабетиков. Очень много сладостей на стевии и муки с низким гликемическим индексом.,5,2024-04-15,2026-01-21 21:53:00,positive,positive,2024-04
Carefood,yandex,"Магазин огромный, выбор сумасшедший. Можно найти практически всё, что угодно душе. Цены соответствуют уровню.",5,2024-03-18,2026-01-21 21:53:00,positive,positive,2024-03
Carefood,yandex,"В отделе кулинарии обсчитали на 500 тенге. Заметила только дома. Мелочь, а осадок остался неприятный. Проверяйте чеки!",2,2023-10-25,2026-01-21 21:53:00,neutral,negative,2023-10
Carefood,yandex,"Люблю этот гипермаркет за атмосферу. Спокойно, красиво, играет приятная музыка. Шопинг превращается в отдых.",5,2024-01-08,2026-01-21 21:53:00,positive,positive,2024-01
Carefood,yandex,"Хороший выбор товаров для животных. Нашел здесь специальный лечебный корм, которого нигде в городе не было в наличии.",5,2024-05-30,2026-01-21 21:53:00,neutral,positive,2024-05
Carefood,yandex,"Магазин неплохой, но на кассах часто нет мелких денег для сдачи. Просят оплачивать картой, а если её нет — ждешь администратора.",3,2023-11-08,2026-01-21 21:53:00,negative,neutral,2023-11
Carefood,yandex,"Шикарный выбор морепродуктов: крабы, лобстеры, устрицы — всё живое или охлажденное. Для особого случая — идеальное место.",5,2024-02-14,2026-01-21 21:53:00,positive,positive,2024-02
Carefood,yandex,"В магазине очень холодно в отделе молочки, прямо зубы начинают стучать. Нужно одеваться теплее перед походом сюда.",3,2024-06-01,2026-01-21 21:53:00,neutral,neutral,2024-06
Carefood,yandex,"Всегда свежие экзотические фрукты: манго, маракуйя, питахайя — вкус как в Таиланде. Качество на высоте.",5,2023-09-22,2026-01-21 21:53:00,positive,positive,2023-09
Carefood,yandex,"Цены на хлеб собственной выпечки выросли в два раза за полгода. Очень жаль, теперь покупаем его реже.",3,2024-04-20,2026-01-21 21:53:00,neutral,neutral,2024-04
Carefood,yandex,"Магазин — супер! Персонал, ассортимент, чистота — всё на высшем уровне. Мой любимый супермаркет в Алматы.",5,2024-03-25,2026-01-21 21:53:00,positive,positive,2024-03
Carefood,yandex,"Неудобно, что пакеты платные и дорогие. При такой стоимости продуктов могли бы и бесплатно давать.",2,2023-12-12,2026-01-21 21:53:00,negative,negative,2023-12
